horizon,lags,rmse,mae,forecast,actual
4,2,0.1971794789978543,0.1761084899186509,"['[\'[""[\\\'[np.float64(2.838965117773257), np.float64(2.7672923557360645), np.float64(2.7266026566552357), np.float64(2.7010043147040683)]\\\', \\\'[np.float64(2.838965117773257), np.float64(2.7672923557360645), np.float64(2.7266026566552357), np.float64(2.7010043147040683)]\\\']"", \\\'[np.float64(2.838965117773257), np.float64(2.7672923557360645), np.float64(2.7266026566552357), np.float64(2.7010043147040683)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\', \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,3,0.2578242426263266,0.2316021593233929,"['[\'[""[\\\'[np.float64(2.8423140297982417), np.float64(2.811587378636497), np.float64(2.8080805489828222), np.float64(2.800554989120002)]\\\']"", \\\'[np.float64(2.8423140297982417), np.float64(2.811587378636497), np.float64(2.8080805489828222), np.float64(2.800554989120002)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,4,0.2203868901146893,0.1988886290824935,"['[\'[""[\\\'[np.float64(2.8273348422088813), np.float64(2.7870833627997103), np.float64(2.7590513730393007), np.float64(2.7282548723473523)]\\\', \\\'[np.float64(2.8273348422088813), np.float64(2.7870833627997103), np.float64(2.7590513730393007), np.float64(2.7282548723473523)]\\\']"", \\\'[np.float64(2.8273348422088813), np.float64(2.7870833627997103), np.float64(2.7590513730393007), np.float64(2.7282548723473523)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\', \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,5,0.2291478580237868,0.2033160375262918,"['[\'[""[\\\'[np.float64(2.8451414872967917), np.float64(2.806175547925137), np.float64(2.773615195967011), np.float64(2.730115143157319)]\\\']"", \\\'[np.float64(2.8451414872967917), np.float64(2.806175547925137), np.float64(2.773615195967011), np.float64(2.730115143157319)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,6,0.2294800952442077,0.203659327505709,"['[\'[""[\\\'[np.float64(2.8448257146135325), np.float64(2.8065685644416325), np.float64(2.774053616231229), np.float64(2.730341093611015)]\\\', \\\'[np.float64(2.8448257146135325), np.float64(2.8065685644416325), np.float64(2.774053616231229), np.float64(2.730341093611015)]\\\']"", \\\'[np.float64(2.8448257146135325), np.float64(2.8065685644416325), np.float64(2.774053616231229), np.float64(2.730341093611015)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\', \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,7,0.2177798167087335,0.1944598554475636,"['[\'[""[\\\'[np.float64(2.828842314839367), np.float64(2.772909216489817), np.float64(2.7631429967224315), np.float64(2.722129773064881)]\\\']"", \\\'[np.float64(2.828842314839367), np.float64(2.772909216489817), np.float64(2.7631429967224315), np.float64(2.722129773064881)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,8,0.221563848450628,0.1972426949359962,"['[\'[""[\\\'[np.float64(2.8476751700023804), np.float64(2.7872378845280275), np.float64(2.762230698648633), np.float64(2.738677616217213)]\\\']"", \\\'[np.float64(2.8476751700023804), np.float64(2.7872378845280275), np.float64(2.762230698648633), np.float64(2.738677616217213)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,9,0.2194435476240567,0.1955810574525407,"['[\'[""[\\\'[np.float64(2.8450845622572314), np.float64(2.785525334167788), np.float64(2.759478520994297), np.float64(2.7339051865528172)]\\\']"", \\\'[np.float64(2.8450845622572314), np.float64(2.785525334167788), np.float64(2.759478520994297), np.float64(2.7339051865528172)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,10,0.1860729492027536,0.1663407810021145,"['[\'[""[\\\'[np.float64(2.8208015988605064), np.float64(2.731625503829936), np.float64(2.7163217881003927), np.float64(2.689717680586144)]\\\']"", \\\'[np.float64(2.8208015988605064), np.float64(2.731625503829936), np.float64(2.7163217881003927), np.float64(2.689717680586144)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,11,0.1200914078408455,0.1032822499927064,"['[\'[""[\\\'[np.float64(2.8431398910143386), np.float64(2.699048555368996), np.float64(2.604535879911716), np.float64(2.60418470535196)]\\\']"", \\\'[np.float64(2.8431398910143386), np.float64(2.699048555368996), np.float64(2.604535879911716), np.float64(2.60418470535196)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,12,0.1083247083806318,0.095604336398778,"['[\'[""[\\\'[np.float64(2.8060257606396184), np.float64(2.6319537729027322), np.float64(2.5758955383943567), np.float64(2.6320940445851497)]\\\', \\\'[np.float64(2.8060257606396184), np.float64(2.6319537729027322), np.float64(2.5758955383943567), np.float64(2.6320940445851497)]\\\']"", \\\'[np.float64(2.8060257606396184), np.float64(2.6319537729027322), np.float64(2.5758955383943567), np.float64(2.6320940445851497)]\\\']\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\', \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
4,13,0.0806163792781521,0.0793256237446976,"['[""[\'[np.float64(2.8260816372517725), np.float64(2.509262841440528), np.float64(2.3269066023382923), np.float64(2.5190782570776027)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,14,0.3770253158319689,0.3741546664080668,"['[""[\'[np.float64(2.5967246659873635), np.float64(2.1592984239136466), np.float64(1.99989528103178), np.float64(2.2460947965219287)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,15,0.330103523014063,0.3272402349477558,"['[""[\'[np.float64(2.607641407491), np.float64(2.205597560703673), np.float64(2.065840341386936), np.float64(2.310591583714354)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,16,0.6276082684249921,0.5851366465711642,"['[""[\'[np.float64(2.6283469828309576), np.float64(2.150407856151912), np.float64(1.6638631458238975), np.float64(1.7154672619955624)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,17,0.7094247976389443,0.6607099003698849,"['[""[\'[np.float64(2.5884319069423727), np.float64(2.092865581525173), np.float64(1.591135960487568), np.float64(1.5833587826523332)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,18,0.7601798893477018,0.702979292962276,"['[""[\'[np.float64(2.5968753598218237), np.float64(2.0539492820886776), np.float64(1.5306139358024653), np.float64(1.5052760835249157)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,19,0.7693345748815361,0.7110526397982024,"['[""[\'[np.float64(2.594235501351605), np.float64(2.0488525428985027), np.float64(1.5199636465904267), np.float64(1.491369583053642)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,20,0.875741797773815,0.8119358755315864,"['[""[\'[np.float64(2.542644994530177), np.float64(1.951402130344504), np.float64(1.4233561652515396), np.float64(1.33348504083442)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,21,0.9034826723426906,0.837174596544505,"['[""[\'[np.float64(2.538322136646082), np.float64(1.9270178865374448), np.float64(1.3849183100556959), np.float64(1.2996751136697435)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,22,0.8639417353460352,0.8019213827089522,"['[""[\'[np.float64(2.5504314925164953), np.float64(1.9513320028915657), np.float64(1.4298273234252328), np.float64(1.3593554834178838)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,23,0.9642383173781224,0.887556641016852,"['[""[\'[np.float64(2.5377399111238192), np.float64(1.8910999988387223), np.float64(1.3231267872292212), np.float64(1.1964385718278152)]\']""]']","['[""[\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
4,24,0.768525797984436,0.7224421383594233,"['[\'[""[\\\'[np.float64(2.570293121109443), np.float64(1.974441148217257), np.float64(1.5332676862530321), np.float64(1.5308613240695612)]\\\']""]\']']","['[\'[""[\\\'[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']""]\']']"
5,1,0.5235320095297255,0.4868635457059004,"['[\'[""[\\\'[np.float64(3.2263054562292437), np.float64(3.2032267651697666), np.float64(3.180945528506107), np.float64(3.1594341912304102), np.float64(3.1386661504625706)]\\\']"", \\\'[np.float64(3.2263054562292437), np.float64(3.2032267651697666), np.float64(3.180945528506107), np.float64(3.1594341912304102), np.float64(3.1386661504625706)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,2,0.400546037883186,0.3673586480953087,"['[\'[""[\\\'[np.float64(3.171296022928951), np.float64(3.1083256996662616), np.float64(3.055172530647289), np.float64(3.0087692138003264), np.float64(2.9674901365023114)]\\\']"", \\\'[np.float64(3.171296022928951), np.float64(3.1083256996662616), np.float64(3.055172530647289), np.float64(3.0087692138003264), np.float64(2.9674901365023114)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,3,0.4624575102176256,0.4260245827731606,"['[\'[""[\\\'[np.float64(3.189427238256814), np.float64(3.1521818410715428), np.float64(3.11995325879358), np.float64(3.0874747531097055), np.float64(3.0553461857027564)]\\\']"", \\\'[np.float64(3.189427238256814), np.float64(3.1521818410715428), np.float64(3.11995325879358), np.float64(3.0874747531097055), np.float64(3.0553461857027564)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,4,0.4734491116404876,0.4430167844911413,"['[\'[""[\\\'[np.float64(3.2221943048944013), np.float64(3.1889088895157887), np.float64(3.1382205161294205), np.float64(3.090458613047694), np.float64(3.0495619619369982)]\\\']"", \\\'[np.float64(3.2221943048944013), np.float64(3.1889088895157887), np.float64(3.1382205161294205), np.float64(3.090458613047694), np.float64(3.0495619619369982)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,5,0.4752434954202993,0.4442253351120511,"['[\'[""[\\\'[np.float64(3.215305896326941), np.float64(3.195102497740608), np.float64(3.1476523943710633), np.float64(3.092027376430125), np.float64(3.045298873760114)]\\\']"", \\\'[np.float64(3.215305896326941), np.float64(3.195102497740608), np.float64(3.1476523943710633), np.float64(3.092027376430125), np.float64(3.045298873760114)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,6,0.4749780409677798,0.4438916831533405,"['[\'[""[\\\'[np.float64(3.215007765150544), np.float64(3.194448350865371), np.float64(3.1474163754867592), np.float64(3.0919092400474306), np.float64(3.044937047285193)]\\\']"", \\\'[np.float64(3.215007765150544), np.float64(3.194448350865371), np.float64(3.1474163754867592), np.float64(3.0919092400474306), np.float64(3.044937047285193)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,7,0.4843985857577783,0.4555535372026645,"['[\'[""[\\\'[np.float64(3.2355803550996454), np.float64(3.208237175441019), np.float64(3.141394148783323), np.float64(3.104348283043038), np.float64(3.0624680867148935)]\\\']"", \\\'[np.float64(3.2355803550996454), np.float64(3.208237175441019), np.float64(3.141394148783323), np.float64(3.104348283043038), np.float64(3.0624680867148935)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,8,0.4657056347672353,0.4370561623031689,"['[\'[""[\\\'[np.float64(3.2156303103969446), np.float64(3.19624838453603), np.float64(3.1252472480355467), np.float64(3.074516806353875), np.float64(3.0478984252620447)]\\\']"", \\\'[np.float64(3.2156303103969446), np.float64(3.19624838453603), np.float64(3.1252472480355467), np.float64(3.074516806353875), np.float64(3.0478984252620447)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,9,0.4597161933017324,0.4310022333233848,"['[\'[""[\\\'[np.float64(3.212666822157622), np.float64(3.1897461557146287), np.float64(3.119316124145775), np.float64(3.067912036620631), np.float64(3.0396303910468627)]\\\']"", \\\'[np.float64(3.212666822157622), np.float64(3.1897461557146287), np.float64(3.119316124145775), np.float64(3.067912036620631), np.float64(3.0396303910468627)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,10,0.4307059920001979,0.4060216110099797,"['[\'[""[\\\'[np.float64(3.2204272725606162), np.float64(3.17643626003474), np.float64(3.0746099263323754), np.float64(3.031414814928296), np.float64(3.0014801442624672)]\\\']"", \\\'[np.float64(3.2204272725606162), np.float64(3.17643626003474), np.float64(3.0746099263323754), np.float64(3.031414814928296), np.float64(3.0014801442624672)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,11,0.4320985978800189,0.4197126273657213,"['[\'[""[\\\'[np.float64(3.2686879912625253), np.float64(3.2656509387522847), np.float64(3.1039556633279), np.float64(2.9718628602202846), np.float64(2.9626660463342076)]\\\']"", \\\'[np.float64(3.2686879912625253), np.float64(3.2656509387522847), np.float64(3.1039556633279), np.float64(2.9718628602202846), np.float64(2.9626660463342076)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,12,0.4200491592781434,0.409167033469743,"['[\'[""[\\\'[np.float64(3.269911516441981), np.float64(3.236643300369148), np.float64(3.0500114071234377), np.float64(2.9573870753816136), np.float64(3.0061422311011303)]\\\']"", \\\'[np.float64(3.269911516441981), np.float64(3.236643300369148), np.float64(3.0500114071234377), np.float64(2.9573870753816136), np.float64(3.0061422311011303)]\\\']\']']","['[\'[""[\\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']"", \\\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\\\']\']']"
5,13,1.035740985664597,1.0309578763507168,"['[""[\'[np.float64(3.810202337643825), np.float64(4.000460612105598), np.float64(3.6947508205369175), np.float64(3.462399117788725), np.float64(3.661236856747115)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,14,0.7715709593313377,0.7710884672160009,"['[""[\'[np.float64(3.7262208027242663), np.float64(3.7313572756324147), np.float64(3.355679117442748), np.float64(3.143283393566665), np.float64(3.3731621097825064)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,15,0.7992797250009904,0.7986466269029823,"['[""[\'[np.float64(3.7243362868136867), np.float64(3.7412753389163997), np.float64(3.391906753975503), np.float64(3.1907414950694077), np.float64(3.41923362280851)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,16,0.3374828975950836,0.2716504973322567,"['[""[\'[np.float64(3.471180220961334), np.float64(3.3815314163374914), np.float64(2.924195987603181), np.float64(2.4624485399158407), np.float64(2.5594945925201626)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,17,0.3235297521832112,0.2729365279468432,"['[""[\'[np.float64(3.4764478817412927), np.float64(3.3420297359295024), np.float64(2.8648349264675064), np.float64(2.3840995475534914), np.float64(2.427948216620436)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,18,0.322018944174949,0.2933541521244796,"['[""[\'[np.float64(3.459801639711457), np.float64(3.3235096785758547), np.float64(2.7947909842274212), np.float64(2.2914854900451784), np.float64(2.3132639116169984)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,19,0.3228551504429616,0.2931624922899795,"['[""[\'[np.float64(3.4624081378577976), np.float64(3.3273528547703637), np.float64(2.7957375230107826), np.float64(2.2950567302076), np.float64(2.3180471837512884)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
5,20,0.3435279235467455,0.3108466617846318,"['[""[\'[np.float64(3.4332935531162754), np.float64(3.2363136877731358), np.float64(2.6605298999819746), np.float64(2.1568337903656833), np.float64(2.1124879013523854)]\']""]']","['[""[\'[np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
